timestamp_heure,etat,p_it_kw,source
2024-09-28 16:00:00,inference,16.81,simulation
2024-09-28 17:00:00,inference,21.57,simulation
2024-09-28 18:00:00,inference,14.28,simulation
2024-09-28 19:00:00,inference,18.13,simulation
2024-09-28 20:00:00,inference,14.02,simulation
2024-09-28 21:00:00,training,46.99,simulation
2024-09-28 22:00:00,training,48.52,simulation
2024-09-28 23:00:00,training,45.61,simulation
2024-09-29 00:00:00,training,47.54,simulation
2024-09-29 01:00:00,training,47.48,simulation
2024-09-29 02:00:00,training,46.19,simulation
2024-09-29 03:00:00,training,47.54,simulation
2024-09-29 04:00:00,training,51.1,simulation
2024-09-29 05:00:00,training,43.51,simulation
2024-09-29 06:00:00,training,44.88,simulation
2024-09-29 07:00:00,training,43.97,simulation
2024-09-29 08:00:00,training,50.62,simulation
2024-09-29 09:00:00,training,47.55,simulation
2024-09-29 10:00:00,training,43.63,simulation
2024-09-29 11:00:00,training,45.77,simulation
2024-09-29 12:00:00,training,45.67,simulation
2024-09-29 13:00:00,inference,9.36,simulation
2024-09-29 14:00:00,inference,9.19,simulation
2024-09-29 15:00:00,inference,10.23,simulation
2024-09-29 16:00:00,inference,8.48,simulation
2024-09-29 17:00:00,inference,8.94,simulation
2024-09-29 18:00:00,inference,11.11,simulation
2024-09-29 19:00:00,inference,9.61,simulation
2024-09-29 20:00:00,inference,9.59,simulation
2024-09-29 21:00:00,idle,1.14,simulation
2024-09-29 22:00:00,idle,0.73,simulation
2024-09-29 23:00:00,idle,2.44,simulation
2024-09-30 00:00:00,idle,0.5,simulation
2024-09-30 01:00:00,inference,13.2,simulation
2024-09-30 02:00:00,inference,13.62,simulation
2024-09-30 03:00:00,inference,9.96,simulation
2024-09-30 04:00:00,inference,9.38,simulation
2024-09-30 05:00:00,inference,22.15,simulation
2024-09-30 06:00:00,inference,19.83,simulation
2024-09-30 07:00:00,inference,24.16,simulation
2024-09-30 08:00:00,training,48.95,simulation
2024-09-30 09:00:00,training,47.29,simulation
2024-09-30 10:00:00,training,47.49,simulation
2024-09-30 11:00:00,training,49.14,simulation
2024-09-30 12:00:00,training,45.58,simulation
2024-09-30 13:00:00,training,48.85,simulation
2024-09-30 14:00:00,training,45.48,simulation
2024-09-30 15:00:00,training,46.49,simulation
2024-09-30 16:00:00,training,45.98,simulation
2024-09-30 17:00:00,idle,7.17,simulation
2024-09-30 18:00:00,inference,20.45,simulation
2024-09-30 19:00:00,inference,21.6,simulation
2024-09-30 20:00:00,inference,15.22,simulation
2024-09-30 21:00:00,inference,18.01,simulation
2024-09-30 22:00:00,inference,12.57,simulation
2024-09-30 23:00:00,inference,12.42,simulation
2024-10-01 00:00:00,inference,10.81,simulation
2024-10-01 01:00:00,idle,2.62,simulation
2024-10-01 02:00:00,idle,1.44,simulation
2024-10-01 03:00:00,idle,2.67,simulation
2024-10-01 04:00:00,idle,1.72,simulation
2024-10-01 05:00:00,idle,4.84,simulation
2024-10-01 06:00:00,idle,1.89,simulation
2024-10-01 07:00:00,idle,3.91,simulation
2024-10-01 08:00:00,inference,15.31,simulation
2024-10-01 09:00:00,inference,28.94,simulation
2024-10-01 10:00:00,inference,29.6,simulation
2024-10-01 11:00:00,inference,28.47,simulation
2024-10-01 12:00:00,inference,29.07,simulation
2024-10-01 13:00:00,idle,6.07,simulation
2024-10-01 14:00:00,idle,6.47,simulation
2024-10-01 15:00:00,idle,5.28,simulation
2024-10-01 16:00:00,idle,4.87,simulation
2024-10-01 17:00:00,inference,21.22,simulation
2024-10-01 18:00:00,inference,31.82,simulation
2024-10-01 19:00:00,inference,24.06,simulation
2024-10-01 20:00:00,inference,17.65,simulation
2024-10-01 21:00:00,inference,23.95,simulation
2024-10-01 22:00:00,inference,12.31,simulation
2024-10-01 23:00:00,inference,13.47,simulation
2024-10-02 00:00:00,inference,10.79,simulation
2024-10-02 01:00:00,inference,14.91,simulation
2024-10-02 02:00:00,inference,14.96,simulation
2024-10-02 03:00:00,inference,14.88,simulation
2024-10-02 04:00:00,inference,12.11,simulation
2024-10-02 05:00:00,inference,17.1,simulation
2024-10-02 06:00:00,inference,20.11,simulation
2024-10-02 07:00:00,inference,23.84,simulation
2024-10-02 08:00:00,inference,14.89,simulation
2024-10-02 09:00:00,inference,29.67,simulation
2024-10-02 10:00:00,inference,24.89,simulation
2024-10-02 11:00:00,inference,30.64,simulation
2024-10-02 12:00:00,inference,22.64,simulation
2024-10-02 13:00:00,inference,24.98,simulation
2024-10-02 14:00:00,inference,34.76,simulation
2024-10-02 15:00:00,idle,6.08,simulation
2024-10-02 16:00:00,idle,5.43,simulation
2024-10-02 17:00:00,idle,6.84,simulation
2024-10-02 18:00:00,idle,5.79,simulation
2024-10-02 19:00:00,inference,17.29,simulation
2024-10-02 20:00:00,inference,23.76,simulation
2024-10-02 21:00:00,inference,26.51,simulation
2024-10-02 22:00:00,inference,13.59,simulation
2024-10-02 23:00:00,inference,12.16,simulation
2024-10-03 00:00:00,inference,13.19,simulation
2024-10-03 01:00:00,inference,16.23,simulation
2024-10-03 02:00:00,inference,7.91,simulation
2024-10-03 03:00:00,idle,2.62,simulation
2024-10-03 04:00:00,inference,14.32,simulation
2024-10-03 05:00:00,inference,19.84,simulation
2024-10-03 06:00:00,inference,11.59,simulation
2024-10-03 07:00:00,inference,18.65,simulation
2024-10-03 08:00:00,inference,25.63,simulation
2024-10-03 09:00:00,inference,26.85,simulation
2024-10-03 10:00:00,idle,6.82,simulation
2024-10-03 11:00:00,idle,5.0,simulation
2024-10-03 12:00:00,idle,8.28,simulation
2024-10-03 13:00:00,idle,7.96,simulation
2024-10-03 14:00:00,idle,3.48,simulation
2024-10-03 15:00:00,inference,31.27,simulation
2024-10-03 16:00:00,inference,27.31,simulation
2024-10-03 17:00:00,inference,29.74,simulation
2024-10-03 18:00:00,inference,25.79,simulation
2024-10-03 19:00:00,idle,4.14,simulation
2024-10-03 20:00:00,idle,4.92,simulation
2024-10-03 21:00:00,idle,2.97,simulation
2024-10-03 22:00:00,inference,12.28,simulation
2024-10-03 23:00:00,inference,13.24,simulation
2024-10-04 00:00:00,inference,12.02,simulation
2024-10-04 01:00:00,inference,11.4,simulation
2024-10-04 02:00:00,inference,14.37,simulation
2024-10-04 03:00:00,inference,13.47,simulation
2024-10-04 04:00:00,training,46.25,simulation
2024-10-04 05:00:00,training,48.81,simulation
2024-10-04 06:00:00,training,46.43,simulation
2024-10-04 07:00:00,training,49.81,simulation
2024-10-04 08:00:00,training,45.21,simulation
2024-10-04 09:00:00,training,48.08,simulation
2024-10-04 10:00:00,training,46.86,simulation
2024-10-04 11:00:00,training,47.05,simulation
2024-10-04 12:00:00,training,49.29,simulation
2024-10-04 13:00:00,training,47.63,simulation
2024-10-04 14:00:00,training,42.91,simulation
2024-10-04 15:00:00,training,49.24,simulation
2024-10-04 16:00:00,training,45.07,simulation
2024-10-04 17:00:00,inference,32.51,simulation
2024-10-04 18:00:00,inference,29.31,simulation
2024-10-04 19:00:00,inference,21.63,simulation
2024-10-04 20:00:00,inference,19.46,simulation
2024-10-04 21:00:00,inference,20.68,simulation
2024-10-04 22:00:00,inference,13.62,simulation
2024-10-04 23:00:00,inference,14.42,simulation
2024-10-05 00:00:00,inference,7.94,simulation
2024-10-05 01:00:00,inference,6.52,simulation
2024-10-05 02:00:00,inference,7.12,simulation
2024-10-05 03:00:00,inference,8.33,simulation
2024-10-05 04:00:00,inference,9.53,simulation
2024-10-05 05:00:00,inference,12.32,simulation
2024-10-05 06:00:00,inference,8.13,simulation
2024-10-05 07:00:00,inference,15.44,simulation
2024-10-05 08:00:00,inference,18.16,simulation
2024-10-05 09:00:00,inference,21.56,simulation
2024-10-05 10:00:00,idle,4.32,simulation
2024-10-05 11:00:00,idle,3.03,simulation
2024-10-05 12:00:00,idle,2.69,simulation
2024-10-05 13:00:00,idle,4.79,simulation
2024-10-05 14:00:00,idle,4.17,simulation
2024-10-05 15:00:00,idle,3.69,simulation
2024-10-05 16:00:00,idle,5.43,simulation
2024-10-05 17:00:00,idle,3.36,simulation
2024-10-05 18:00:00,idle,4.78,simulation
2024-10-05 19:00:00,idle,3.77,simulation
2024-10-05 20:00:00,idle,1.5,simulation
2024-10-05 21:00:00,idle,2.73,simulation
2024-10-05 22:00:00,idle,3.25,simulation
2024-10-05 23:00:00,inference,9.31,simulation
2024-10-06 00:00:00,inference,5.4,simulation
2024-10-06 01:00:00,inference,4.56,simulation
2024-10-06 02:00:00,inference,2.86,simulation
2024-10-06 03:00:00,inference,5.7,simulation
2024-10-06 04:00:00,inference,5.79,simulation
2024-10-06 05:00:00,idle,0.5,simulation
2024-10-06 06:00:00,training,45.52,simulation
2024-10-06 07:00:00,training,44.31,simulation
2024-10-06 08:00:00,training,49.19,simulation
2024-10-06 09:00:00,training,49.63,simulation
2024-10-06 10:00:00,training,45.42,simulation
2024-10-06 11:00:00,training,46.62,simulation
2024-10-06 12:00:00,training,45.13,simulation
2024-10-06 13:00:00,training,46.43,simulation
2024-10-06 14:00:00,training,45.59,simulation
2024-10-06 15:00:00,training,48.45,simulation
2024-10-06 16:00:00,training,47.93,simulation
2024-10-06 17:00:00,training,46.12,simulation
2024-10-06 18:00:00,training,50.14,simulation
2024-10-06 19:00:00,training,46.29,simulation
2024-10-06 20:00:00,idle,1.49,simulation
2024-10-06 21:00:00,idle,2.6,simulation
2024-10-06 22:00:00,inference,7.7,simulation
2024-10-06 23:00:00,inference,4.81,simulation
2024-10-07 00:00:00,idle,3.4,simulation
2024-10-07 01:00:00,idle,0.5,simulation
2024-10-07 02:00:00,idle,2.15,simulation
2024-10-07 03:00:00,idle,1.75,simulation
2024-10-07 04:00:00,inference,13.44,simulation
2024-10-07 05:00:00,inference,12.81,simulation
2024-10-07 06:00:00,inference,20.07,simulation
2024-10-07 07:00:00,inference,25.07,simulation
2024-10-07 08:00:00,inference,14.83,simulation
2024-10-07 09:00:00,inference,25.59,simulation
2024-10-07 10:00:00,training,45.69,simulation
2024-10-07 11:00:00,training,47.15,simulation
2024-10-07 12:00:00,training,46.35,simulation
2024-10-07 13:00:00,training,46.24,simulation
2024-10-07 14:00:00,training,46.73,simulation
2024-10-07 15:00:00,training,45.8,simulation
2024-10-07 16:00:00,training,46.48,simulation
2024-10-07 17:00:00,training,48.71,simulation
2024-10-07 18:00:00,training,43.24,simulation
2024-10-07 19:00:00,inference,21.56,simulation
2024-10-07 20:00:00,inference,23.24,simulation
2024-10-07 21:00:00,inference,16.14,simulation
2024-10-07 22:00:00,inference,10.79,simulation
2024-10-07 23:00:00,idle,3.94,simulation
2024-10-08 00:00:00,idle,3.1,simulation
2024-10-08 01:00:00,idle,3.97,simulation
2024-10-08 02:00:00,inference,13.84,simulation
2024-10-08 03:00:00,inference,7.7,simulation
2024-10-08 04:00:00,inference,10.37,simulation
2024-10-08 05:00:00,training,48.83,simulation
2024-10-08 06:00:00,training,46.82,simulation
2024-10-08 07:00:00,training,49.77,simulation
2024-10-08 08:00:00,training,50.93,simulation
2024-10-08 09:00:00,training,46.23,simulation
2024-10-08 10:00:00,training,45.96,simulation
2024-10-08 11:00:00,training,46.8,simulation
2024-10-08 12:00:00,training,49.32,simulation
2024-10-08 13:00:00,training,43.64,simulation
2024-10-08 14:00:00,training,42.74,simulation
2024-10-08 15:00:00,training,44.02,simulation
2024-10-08 16:00:00,training,46.14,simulation
2024-10-08 17:00:00,training,50.99,simulation
2024-10-08 18:00:00,training,44.98,simulation
2024-10-08 19:00:00,training,49.03,simulation
2024-10-08 20:00:00,training,42.9,simulation
2024-10-08 21:00:00,inference,20.17,simulation
2024-10-08 22:00:00,inference,13.02,simulation
2024-10-08 23:00:00,inference,9.33,simulation
2024-10-09 00:00:00,inference,14.29,simulation
2024-10-09 01:00:00,inference,11.64,simulation
2024-10-09 02:00:00,inference,11.77,simulation
2024-10-09 03:00:00,inference,13.79,simulation
2024-10-09 04:00:00,inference,13.93,simulation
2024-10-09 05:00:00,inference,20.21,simulation
2024-10-09 06:00:00,inference,15.51,simulation
2024-10-09 07:00:00,inference,20.53,simulation
2024-10-09 08:00:00,inference,23.05,simulation
2024-10-09 09:00:00,idle,7.22,simulation
2024-10-09 10:00:00,idle,6.32,simulation
2024-10-09 11:00:00,idle,3.73,simulation
2024-10-09 12:00:00,idle,5.95,simulation
2024-10-09 13:00:00,idle,7.36,simulation
2024-10-09 14:00:00,idle,6.17,simulation
2024-10-09 15:00:00,idle,5.95,simulation
2024-10-09 16:00:00,inference,22.4,simulation
2024-10-09 17:00:00,inference,33.03,simulation
2024-10-09 18:00:00,inference,30.23,simulation
2024-10-09 19:00:00,inference,23.61,simulation
2024-10-09 20:00:00,inference,21.81,simulation
2024-10-09 21:00:00,inference,14.6,simulation
2024-10-09 22:00:00,inference,15.5,simulation
2024-10-09 23:00:00,inference,15.33,simulation
2024-10-10 00:00:00,inference,14.69,simulation
2024-10-10 01:00:00,inference,9.89,simulation
2024-10-10 02:00:00,inference,11.67,simulation
2024-10-10 03:00:00,inference,16.21,simulation
2024-10-10 04:00:00,idle,1.02,simulation
2024-10-10 05:00:00,inference,18.46,simulation
2024-10-10 06:00:00,inference,12.85,simulation
2024-10-10 07:00:00,inference,25.12,simulation
2024-10-10 08:00:00,inference,15.2,simulation
2024-10-10 09:00:00,inference,26.59,simulation
2024-10-10 10:00:00,inference,23.17,simulation
2024-10-10 11:00:00,inference,33.26,simulation
2024-10-10 12:00:00,inference,26.78,simulation
2024-10-10 13:00:00,inference,34.64,simulation
2024-10-10 14:00:00,inference,24.08,simulation
2024-10-10 15:00:00,inference,31.6,simulation
2024-10-10 16:00:00,inference,33.9,simulation
2024-10-10 17:00:00,inference,30.57,simulation
2024-10-10 18:00:00,idle,6.19,simulation
2024-10-10 19:00:00,idle,5.28,simulation
2024-10-10 20:00:00,idle,1.88,simulation
2024-10-10 21:00:00,idle,4.0,simulation
2024-10-10 22:00:00,idle,4.38,simulation
2024-10-10 23:00:00,idle,3.4,simulation
2024-10-11 00:00:00,idle,1.87,simulation
2024-10-11 01:00:00,idle,4.31,simulation
2024-10-11 02:00:00,inference,9.09,simulation
2024-10-11 03:00:00,inference,11.34,simulation
2024-10-11 04:00:00,inference,16.07,simulation
2024-10-11 05:00:00,idle,3.78,simulation
2024-10-11 06:00:00,idle,3.49,simulation
2024-10-11 07:00:00,idle,5.75,simulation
2024-10-11 08:00:00,idle,4.5,simulation
2024-10-11 09:00:00,idle,6.5,simulation
2024-10-11 10:00:00,inference,24.6,simulation
2024-10-11 11:00:00,inference,18.34,simulation
2024-10-11 12:00:00,inference,18.94,simulation
2024-10-11 13:00:00,inference,31.95,simulation
2024-10-11 14:00:00,inference,22.15,simulation
2024-10-11 15:00:00,inference,22.13,simulation
2024-10-11 16:00:00,inference,21.17,simulation
2024-10-11 17:00:00,inference,34.49,simulation
2024-10-11 18:00:00,inference,34.13,simulation
2024-10-11 19:00:00,inference,19.49,simulation
2024-10-11 20:00:00,inference,14.9,simulation
2024-10-11 21:00:00,inference,23.89,simulation
2024-10-11 22:00:00,inference,16.5,simulation
2024-10-11 23:00:00,inference,16.29,simulation
2024-10-12 00:00:00,inference,9.69,simulation
2024-10-12 01:00:00,idle,0.5,simulation
2024-10-12 02:00:00,idle,2.56,simulation
2024-10-12 03:00:00,idle,1.58,simulation
2024-10-12 04:00:00,idle,2.04,simulation
2024-10-12 05:00:00,inference,11.86,simulation
2024-10-12 06:00:00,inference,13.67,simulation
2024-10-12 07:00:00,inference,11.64,simulation
2024-10-12 08:00:00,inference,10.95,simulation
2024-10-12 09:00:00,inference,16.52,simulation
2024-10-12 10:00:00,inference,13.89,simulation
2024-10-12 11:00:00,inference,19.63,simulation
2024-10-12 12:00:00,inference,23.65,simulation
2024-10-12 13:00:00,inference,21.27,simulation
2024-10-12 14:00:00,inference,18.09,simulation
2024-10-12 15:00:00,inference,21.64,simulation
2024-10-12 16:00:00,inference,13.35,simulation
2024-10-12 17:00:00,inference,18.32,simulation
2024-10-12 18:00:00,inference,19.27,simulation
2024-10-12 19:00:00,inference,9.94,simulation
2024-10-12 20:00:00,inference,13.27,simulation
2024-10-12 21:00:00,inference,12.31,simulation
2024-10-12 22:00:00,inference,10.78,simulation
2024-10-12 23:00:00,inference,7.66,simulation
2024-10-13 00:00:00,inference,2.2,simulation
2024-10-13 01:00:00,inference,6.08,simulation
2024-10-13 02:00:00,inference,5.13,simulation
2024-10-13 03:00:00,inference,2.86,simulation
2024-10-13 04:00:00,inference,5.19,simulation
2024-10-13 05:00:00,inference,7.08,simulation
2024-10-13 06:00:00,inference,7.11,simulation
2024-10-13 07:00:00,inference,8.73,simulation
2024-10-13 08:00:00,idle,3.23,simulation
2024-10-13 09:00:00,idle,2.3,simulation
2024-10-13 10:00:00,idle,0.5,simulation
2024-10-13 11:00:00,idle,1.63,simulation
2024-10-13 12:00:00,inference,13.94,simulation
2024-10-13 13:00:00,inference,11.43,simulation
2024-10-13 14:00:00,inference,9.37,simulation
2024-10-13 15:00:00,inference,10.5,simulation
2024-10-13 16:00:00,inference,6.27,simulation
2024-10-13 17:00:00,inference,13.08,simulation
2024-10-13 18:00:00,inference,14.42,simulation
2024-10-13 19:00:00,inference,7.96,simulation
2024-10-13 20:00:00,inference,10.06,simulation
2024-10-13 21:00:00,inference,10.8,simulation
2024-10-13 22:00:00,inference,4.43,simulation
2024-10-13 23:00:00,inference,3.27,simulation
2024-10-14 00:00:00,idle,2.88,simulation
2024-10-14 01:00:00,idle,2.77,simulation
2024-10-14 02:00:00,idle,2.45,simulation
2024-10-14 03:00:00,idle,2.68,simulation
2024-10-14 04:00:00,idle,2.21,simulation
2024-10-14 05:00:00,idle,4.0,simulation
2024-10-14 06:00:00,idle,3.6,simulation
2024-10-14 07:00:00,idle,6.26,simulation
2024-10-14 08:00:00,training,46.39,simulation
2024-10-14 09:00:00,training,46.12,simulation
2024-10-14 10:00:00,training,46.46,simulation
2024-10-14 11:00:00,training,46.46,simulation
2024-10-14 12:00:00,training,47.95,simulation
2024-10-14 13:00:00,training,44.21,simulation
2024-10-14 14:00:00,training,45.03,simulation
2024-10-14 15:00:00,training,42.23,simulation
2024-10-14 16:00:00,training,50.8,simulation
2024-10-14 17:00:00,training,45.88,simulation
2024-10-14 18:00:00,training,49.52,simulation
2024-10-14 19:00:00,training,47.91,simulation
2024-10-14 20:00:00,training,46.58,simulation
2024-10-14 21:00:00,training,46.46,simulation
2024-10-14 22:00:00,inference,11.53,simulation
2024-10-14 23:00:00,inference,11.6,simulation
2024-10-15 00:00:00,inference,9.58,simulation
2024-10-15 01:00:00,inference,9.59,simulation
2024-10-15 02:00:00,inference,9.11,simulation
2024-10-15 03:00:00,inference,14.69,simulation
2024-10-15 04:00:00,inference,13.06,simulation
2024-10-15 05:00:00,inference,13.17,simulation
2024-10-15 06:00:00,inference,16.62,simulation
2024-10-15 07:00:00,inference,13.82,simulation
2024-10-15 08:00:00,inference,16.6,simulation
2024-10-15 09:00:00,inference,24.3,simulation
2024-10-15 10:00:00,inference,34.6,simulation
2024-10-15 11:00:00,idle,6.1,simulation
2024-10-15 12:00:00,idle,3.98,simulation
2024-10-15 13:00:00,idle,3.08,simulation
2024-10-15 14:00:00,idle,6.11,simulation
2024-10-15 15:00:00,inference,31.16,simulation
2024-10-15 16:00:00,inference,31.19,simulation
2024-10-15 17:00:00,inference,27.34,simulation
2024-10-15 18:00:00,inference,33.62,simulation
2024-10-15 19:00:00,inference,17.83,simulation
2024-10-15 20:00:00,idle,3.28,simulation
2024-10-15 21:00:00,idle,4.83,simulation
2024-10-15 22:00:00,idle,0.5,simulation
2024-10-15 23:00:00,inference,14.77,simulation
2024-10-16 00:00:00,inference,15.57,simulation
2024-10-16 01:00:00,inference,13.5,simulation
2024-10-16 02:00:00,inference,13.83,simulation
2024-10-16 03:00:00,inference,15.35,simulation
2024-10-16 04:00:00,inference,13.86,simulation
2024-10-16 05:00:00,inference,18.81,simulation
2024-10-16 06:00:00,inference,19.99,simulation
2024-10-16 07:00:00,inference,22.54,simulation
2024-10-16 08:00:00,training,52.39,simulation
2024-10-16 09:00:00,training,45.18,simulation
2024-10-16 10:00:00,training,49.67,simulation
2024-10-16 11:00:00,training,44.56,simulation
2024-10-16 12:00:00,training,48.6,simulation
2024-10-16 13:00:00,training,48.37,simulation
2024-10-16 14:00:00,training,44.63,simulation
2024-10-16 15:00:00,training,44.65,simulation
2024-10-16 16:00:00,training,48.59,simulation
2024-10-16 17:00:00,training,47.31,simulation
2024-10-16 18:00:00,inference,23.97,simulation
2024-10-16 19:00:00,inference,25.24,simulation
2024-10-16 20:00:00,inference,14.14,simulation
2024-10-16 21:00:00,inference,19.91,simulation
2024-10-16 22:00:00,inference,9.05,simulation
2024-10-16 23:00:00,inference,11.53,simulation
2024-10-17 00:00:00,inference,10.13,simulation
2024-10-17 01:00:00,idle,1.87,simulation
2024-10-17 02:00:00,idle,2.1,simulation
2024-10-17 03:00:00,idle,2.36,simulation
2024-10-17 04:00:00,idle,2.81,simulation
2024-10-17 05:00:00,idle,2.91,simulation
2024-10-17 06:00:00,inference,15.03,simulation
2024-10-17 07:00:00,inference,18.12,simulation
2024-10-17 08:00:00,inference,18.97,simulation
2024-10-17 09:00:00,inference,33.81,simulation
2024-10-17 10:00:00,inference,21.32,simulation
2024-10-17 11:00:00,idle,5.84,simulation
2024-10-17 12:00:00,idle,7.34,simulation
2024-10-17 13:00:00,inference,28.49,simulation
2024-10-17 14:00:00,inference,23.35,simulation
2024-10-17 15:00:00,inference,34.45,simulation
2024-10-17 16:00:00,inference,31.58,simulation
2024-10-17 17:00:00,idle,6.5,simulation
2024-10-17 18:00:00,inference,34.32,simulation
2024-10-17 19:00:00,inference,16.05,simulation
2024-10-17 20:00:00,inference,16.28,simulation
2024-10-17 21:00:00,inference,21.97,simulation
2024-10-17 22:00:00,inference,13.1,simulation
2024-10-17 23:00:00,inference,12.71,simulation
2024-10-18 00:00:00,inference,14.42,simulation
2024-10-18 01:00:00,inference,9.97,simulation
2024-10-18 02:00:00,inference,15.94,simulation
2024-10-18 03:00:00,inference,11.01,simulation
2024-10-18 04:00:00,idle,2.74,simulation
2024-10-18 05:00:00,idle,3.47,simulation
2024-10-18 06:00:00,idle,5.39,simulation
2024-10-18 07:00:00,idle,4.47,simulation
2024-10-18 08:00:00,inference,23.55,simulation
2024-10-18 09:00:00,inference,25.78,simulation
2024-10-18 10:00:00,inference,33.13,simulation
2024-10-18 11:00:00,inference,28.57,simulation
2024-10-18 12:00:00,inference,28.37,simulation
2024-10-18 13:00:00,inference,20.98,simulation
2024-10-18 14:00:00,inference,34.39,simulation
2024-10-18 15:00:00,inference,34.72,simulation
2024-10-18 16:00:00,inference,32.37,simulation
2024-10-18 17:00:00,inference,25.18,simulation
2024-10-18 18:00:00,inference,28.79,simulation
2024-10-18 19:00:00,inference,20.74,simulation
2024-10-18 20:00:00,idle,3.03,simulation
2024-10-18 21:00:00,idle,4.14,simulation
2024-10-18 22:00:00,idle,1.61,simulation
2024-10-18 23:00:00,idle,3.42,simulation
2024-10-19 00:00:00,idle,2.18,simulation
2024-10-19 01:00:00,idle,3.11,simulation
2024-10-19 02:00:00,idle,1.72,simulation
2024-10-19 03:00:00,idle,0.5,simulation
2024-10-19 04:00:00,idle,3.02,simulation
2024-10-19 05:00:00,idle,1.34,simulation
2024-10-19 06:00:00,inference,12.86,simulation
2024-10-19 07:00:00,inference,12.38,simulation
2024-10-19 08:00:00,inference,13.09,simulation
2024-10-19 09:00:00,inference,13.89,simulation
2024-10-19 10:00:00,inference,16.23,simulation
2024-10-19 11:00:00,inference,18.61,simulation
2024-10-19 12:00:00,inference,16.05,simulation
2024-10-19 13:00:00,inference,16.06,simulation
2024-10-19 14:00:00,inference,20.92,simulation
2024-10-19 15:00:00,inference,14.14,simulation
2024-10-19 16:00:00,inference,14.4,simulation
2024-10-19 17:00:00,inference,15.26,simulation
2024-10-19 18:00:00,training,47.7,simulation
2024-10-19 19:00:00,training,44.03,simulation
2024-10-19 20:00:00,training,45.59,simulation
2024-10-19 21:00:00,training,48.74,simulation
2024-10-19 22:00:00,training,48.95,simulation
2024-10-19 23:00:00,training,44.59,simulation
2024-10-20 00:00:00,training,49.64,simulation
2024-10-20 01:00:00,training,44.88,simulation
2024-10-20 02:00:00,training,47.91,simulation
2024-10-20 03:00:00,training,46.43,simulation
2024-10-20 04:00:00,training,43.01,simulation
2024-10-20 05:00:00,training,46.78,simulation
2024-10-20 06:00:00,training,48.13,simulation
2024-10-20 07:00:00,training,47.36,simulation
2024-10-20 08:00:00,training,44.92,simulation
2024-10-20 09:00:00,training,47.73,simulation
2024-10-20 10:00:00,idle,2.12,simulation
2024-10-20 11:00:00,idle,3.16,simulation
2024-10-20 12:00:00,idle,3.14,simulation
2024-10-20 13:00:00,inference,14.39,simulation
2024-10-20 14:00:00,inference,9.63,simulation
2024-10-20 15:00:00,inference,7.66,simulation
2024-10-20 16:00:00,inference,8.65,simulation
2024-10-20 17:00:00,inference,8.1,simulation
2024-10-20 18:00:00,inference,11.48,simulation
2024-10-20 19:00:00,inference,9.87,simulation
2024-10-20 20:00:00,inference,8.06,simulation
2024-10-20 21:00:00,inference,9.41,simulation
2024-10-20 22:00:00,inference,7.32,simulation
2024-10-20 23:00:00,inference,5.72,simulation
2024-10-21 00:00:00,inference,15.52,simulation
2024-10-21 01:00:00,inference,10.33,simulation
2024-10-21 02:00:00,inference,9.47,simulation
2024-10-21 03:00:00,inference,10.98,simulation
2024-10-21 04:00:00,inference,9.56,simulation
2024-10-21 05:00:00,inference,13.4,simulation
2024-10-21 06:00:00,inference,19.36,simulation
2024-10-21 07:00:00,inference,22.0,simulation
2024-10-21 08:00:00,inference,19.37,simulation
2024-10-21 09:00:00,training,46.97,simulation
2024-10-21 10:00:00,training,44.99,simulation
2024-10-21 11:00:00,training,45.06,simulation
2024-10-21 12:00:00,training,45.8,simulation
2024-10-21 13:00:00,training,49.16,simulation
2024-10-21 14:00:00,training,47.5,simulation
2024-10-21 15:00:00,training,47.83,simulation
2024-10-21 16:00:00,training,50.06,simulation
2024-10-21 17:00:00,training,48.58,simulation
2024-10-21 18:00:00,training,44.89,simulation
2024-10-21 19:00:00,training,48.29,simulation
2024-10-21 20:00:00,training,48.61,simulation
2024-10-21 21:00:00,idle,3.68,simulation
2024-10-21 22:00:00,idle,0.5,simulation
2024-10-21 23:00:00,idle,1.38,simulation
2024-10-22 00:00:00,inference,8.62,simulation
2024-10-22 01:00:00,inference,11.57,simulation
2024-10-22 02:00:00,inference,11.46,simulation
2024-10-22 03:00:00,training,50.46,simulation
2024-10-22 04:00:00,training,47.82,simulation
2024-10-22 05:00:00,training,49.76,simulation
2024-10-22 06:00:00,training,45.59,simulation
2024-10-22 07:00:00,training,42.31,simulation
2024-10-22 08:00:00,training,46.33,simulation
2024-10-22 09:00:00,training,46.41,simulation
2024-10-22 10:00:00,training,45.78,simulation
2024-10-22 11:00:00,training,47.17,simulation
2024-10-22 12:00:00,training,44.11,simulation
2024-10-22 13:00:00,training,49.27,simulation
2024-10-22 14:00:00,idle,6.38,simulation
2024-10-22 15:00:00,idle,6.12,simulation
2024-10-22 16:00:00,idle,3.44,simulation
2024-10-22 17:00:00,idle,4.81,simulation
2024-10-22 18:00:00,idle,4.72,simulation
2024-10-22 19:00:00,idle,5.79,simulation
2024-10-22 20:00:00,inference,16.16,simulation
2024-10-22 21:00:00,inference,17.98,simulation
2024-10-22 22:00:00,inference,12.99,simulation
2024-10-22 23:00:00,inference,12.75,simulation
2024-10-23 00:00:00,idle,2.57,simulation
2024-10-23 01:00:00,idle,1.3,simulation
2024-10-23 02:00:00,idle,3.71,simulation
2024-10-23 03:00:00,idle,2.15,simulation
